code,field1,field2,field3,field4,field5,field6,field7
8550,23.2,43.0,3.075,581,-83,8,1
8551,23.2,43.1,3.075,582,-69,10,2
8552,23.2,43.2,3.075,584,-81,9,1
8553,23.3,43.2,3.075,585,-77,9,2
8554,23.3,43.2,3.075,586,-84,11,1
8555,23.3,43.2,3.071,587,-84,9,3
8556,23.3,43.3,3.075,588,-78,9,2
8557,23.3,43.5,3.075,589,-79,8,2
8558,23.3,43.4,3.071,590,-81,8,3
8559,23.3,43.3,3.071,591,-76,10,2
8560,23.3,43.2,3.075,592,-69,9,3
8561,23.3,43.2,3.075,593,-75,9,2
8562,23.3,43.3,3.075,594,-80,9,2
8563,23.3,43.3,3.075,595,-66,9,2
8564,23.3,43.3,3.075,596,-64,9,2
8565,23.4,43.3,3.075,597,-70,9,3
8566,23.4,43.4,3.075,598,-84,9,2
8567,23.4,43.4,3.075,599,-66,10,2
8568,23.4,43.4,3.075,600,-81,9,3
8569,23.4,43.6,3.075,601,-66,9,2
8570,23.4,43.6,3.075,602,-66,9,2
8571,23.4,43.6,3.075,603,-76,9,2
8572,23.4,43.6,3.075,604,-65,9,2
8573,23.4,43.6,3.075,605,-66,9,2
8574,23.4,43.7,3.075,606,-77,9,2
8575,23.4,43.7,3.075,607,-66,9,2
8576,23.4,43.7,3.075,608,-76,9,2
8577,23.4,43.7,3.075,609,-80,8,2
8578,23.4,43.7,3.075,610,-82,8,2
8579,23.4,43.7,3.075,611,-83,8,2
8580,23.4,43.8,3.071,612,-79,9,1
8581,23.4,43.8,3.075,613,-66,9,2
8582,23.5,43.8,3.075,614,-65,9,3
8583,23.5,43.8,3.075,615,-66,9,3
8584,23.4,43.9,3.075,616,-77,9,3
8585,23.5,43.8,3.075,617,-81,8,3
8586,23.4,43.8,3.075,618,-65,10,3
8587,23.1,42.3,3.075,619,-71,9,2
8588,23.0,44.2,3.075,620,-71,9,3
8589,22.7,43.1,3.075,621,-66,10,2
8590,22.7,45.3,3.071,622,-78,9,1
8591,22.5,44.0,3.075,623,-65,9,3
8592,22.5,44.7,3.075,624,-79,9,2
8593,22.4,45.0,3.075,625,-75,9,3
8594,22.2,44.2,3.075,626,-65,10,2
8595,22.2,45.9,3.075,627,-84,9,2
8596,22.2,44.4,3.075,628,-65,9,2
8597,22.1,46.1,3.075,629,-82,9,2
8598,22.0,45.0,3.075,630,-64,9,3
8599,22.0,45.0,3.075,631,-66,9,3
8600,22.0,45.9,3.075,632,-82,9,2
8601,21.9,44.7,3.075,633,-72,9,2
8602,21.9,45.3,3.075,634,-77,10,2
8603,22.1,44.9,3.075,635,-71,9,3
8604,22.3,44.6,3.075,636,-70,9,2
8605,22.4,44.4,3.075,637,-82,9,2
8606,22.5,44.3,3.071,638,-64,10,3
8607,22.6,44.3,3.075,639,-81,9,3
8608,22.6,44.2,3.075,640,-83,9,3
8609,22.7,44.1,3.075,641,-84,9,2
8610,22.7,44.2,3.075,642,-80,9,2
8611,22.8,44.1,3.075,643,-78,9,3
8612,22.8,44.1,3.071,644,-65,9,2
8613,22.9,44.1,3.075,645,-65,10,3
8614,22.9,44.1,3.075,646,-80,9,2
8615,22.9,44.1,3.075,647,-80,9,1
8616,23.0,44.0,3.075,648,-71,9,2
8617,23.0,44.0,3.071,649,-75,10,2
8618,23.0,44.0,3.075,650,-65,9,3
8619,23.0,44.0,3.075,651,-65,9,2
8620,23.0,44.1,3.071,652,-82,9,1
8621,23.0,44.1,3.075,653,-75,9,2
8622,23.1,44.2,3.075,654,-74,10,2
8623,23.1,44.2,3.075,655,-65,9,3
8624,23.1,44.2,3.075,656,-65,10,2
8625,23.2,44.2,3.075,657,-78,9,1
8626,23.1,44.2,3.075,658,-79,9,2
8627,23.1,44.3,3.071,659,-79,9,1
8628,23.2,44.3,3.075,660,-80,9,2
8629,23.2,44.3,3.075,661,-65,9,1
8630,23.2,44.3,3.075,662,-79,9,1
8631,23.2,44.3,3.075,663,-65,10,2
8632,23.2,44.3,3.075,664,-77,10,1
8633,23.2,44.3,3.071,665,-76,10,2
8634,23.2,44.4,3.075,666,-77,9,3
8635,23.2,44.3,3.075,667,-65,9,2
8636,23.2,44.3,3.075,668,-71,10,3
8637,23.3,44.3,3.071,669,-65,9,2
8638,23.3,44.3,3.075,670,-76,9,2
8639,23.3,44.3,3.075,671,-64,9,2
8640,23.3,44.3,3.075,672,-76,10,2
8641,23.3,44.3,3.075,673,-70,9,3
8642,23.3,44.3,3.075,674,-76,9,2
8643,23.3,44.3,3.075,675,-65,9,2
8644,23.3,44.4,3.075,676,-70,9,2
8645,23.3,44.3,3.071,677,-82,10,2
8646,23.3,44.3,3.075,678,-77,10,3
8647,23.3,44.3,3.075,679,-78,8,2
8648,23.4,44.3,3.075,680,-77,9,2
8649,23.4,44.3,3.075,681,-84,8,2
8650,23.4,44.3,3.075,682,-76,9,2
8651,23.4,44.3,3.075,683,-70,9,3
8652,23.4,44.3,3.075,684,-77,9,2
8653,23.4,44.3,3.075,685,-65,9,2
8654,23.4,44.3,3.071,686,-78,9,2
8655,23.4,44.4,3.075,687,-79,9,2
8656,23.4,44.4,3.075,688,-70,9,3
8657,23.4,44.5,3.075,689,-65,9,2
8658,23.4,44.5,3.071,690,-76,9,2
8659,23.4,44.5,3.075,691,-65,9,2
8660,23.4,44.5,3.075,692,-79,9,2
8661,23.4,44.6,3.071,693,-69,10,3
8662,23.3,44.2,3.075,694,-74,9,2
8663,23.1,44.4,3.075,695,-75,8,1
8664,22.9,45.6,3.075,696,-62,9,2
8665,22.8,44.4,3.075,697,-75,9,2
8666,22.6,45.4,3.075,698,-62,9,2
8667,22.4,45.7,3.071,699,-61,9,1
8668,22.3,44.9,3.075,700,-62,10,1
8669,22.2,46.5,3.075,701,-72,9,3
8670,22.1,44.9,3.071,702,-72,9,1
8671,22.1,47.1,3.075,703,-82,8,3
8672,22.0,45.9,3.075,704,-62,9,2
8673,21.9,45.5,3.075,705,-79,8,2
8674,21.8,46.5,3.075,706,-62,9,3
8675,21.7,45.0,3.075,707,-74,9,2
8676,21.7,47.3,3.075,708,-73,9,3
8677,21.6,45.6,3.075,709,-62,9,2
8678,21.6,46.2,3.075,710,-62,9,2
8679,21.5,46.3,3.075,711,-63,9,3
8680,21.5,45.5,3.075,712,-82,9,2
8681,21.5,47.1,3.075,713,-78,9,3
8682,21.4,45.4,3.071,714,-70,9,2
8683,21.4,47.1,3.075,715,-79,9,2
8684,21.3,45.9,3.075,716,-63,9,3
8685,21.3,46.1,3.075,717,-71,10,2
8686,21.2,46.7,3.075,718,-64,10,3
8687,21.4,46.9,3.075,719,-74,8,2
8688,21.6,46.3,3.075,720,-76,9,2
8689,21.7,46.1,3.075,721,-63,9,3
8690,21.9,45.9,3.075,722,-74,10,2
8691,22.0,45.9,3.075,723,-62,10,3
8692,22.0,45.8,3.075,724,-82,9,2
8693,22.1,45.7,3.075,725,-78,9,2
8694,22.2,45.7,3.075,726,-69,9,3
8695,22.3,45.5,3.075,727,-72,9,2
8696,22.3,45.5,3.075,728,-61,9,1
8697,22.4,45.5,3.075,729,-79,9,2
8698,22.4,45.5,3.075,730,-75,9,2
8699,22.4,45.5,3.075,731,-74,9,2
8700,22.5,45.4,3.071,732,-78,9,2
8701,22.5,45.4,3.075,733,-61,9,2
8702,22.5,45.3,3.075,734,-72,10,2
8703,22.6,45.3,3.071,735,-75,9,2
8704,22.6,45.3,3.071,736,-79,9,2
8705,22.6,45.3,3.071,737,-61,9,1
8706,22.6,45.3,3.075,738,-60,9,2
8707,22.6,45.3,3.075,739,-61,9,2
8708,22.7,45.3,3.075,740,-77,9,2
8709,22.7,45.2,3.075,741,-75,9,2
8710,22.7,45.3,3.075,742,-61,9,2
8711,22.7,45.3,3.075,743,-73,9,2
8712,22.7,45.2,3.075,744,-60,10,3
8713,22.7,45.2,3.071,745,-62,9,3
8714,22.8,45.3,3.075,746,-83,8,3
8715,22.8,45.3,3.075,747,-61,9,2
8716,22.8,45.3,3.071,748,-62,9,2
8717,22.8,45.3,3.075,749,-81,9,3
8718,22.9,45.2,3.075,750,-80,9,2
8719,22.9,45.2,3.075,751,-77,9,3
8720,22.9,45.1,3.075,752,-75,9,2
8721,22.9,45.1,3.075,753,-80,9,2
8722,22.9,45.0,3.071,754,-62,9,3
8723,22.9,45.1,3.075,755,-80,8,2
8724,22.9,45.1,3.075,756,-61,9,3
8725,22.9,45.1,3.075,757,-76,9,2
8726,22.9,45.1,3.071,758,-79,8,2
8727,22.9,45.1,3.075,759,-72,9,3
8728,22.9,45.1,3.071,760,-76,9,2
8729,22.9,45.0,3.075,761,-71,9,3
8730,22.9,45.0,3.075,762,-82,8,2
8731,22.9,45.1,3.075,763,-80,9,2
8732,22.9,45.1,3.075,764,-71,9,3
8733,23.0,45.0,3.075,765,-77,9,2
8734,22.9,45.1,3.075,766,-63,9,2
8735,23.0,45.1,3.071,767,-63,9,1
8736,23.0,45.2,3.075,768,-78,9,2
8737,23.0,45.2,3.075,769,-63,9,1
8738,23.0,45.2,3.075,770,-81,9,2
8739,23.0,45.2,3.075,771,-70,10,3
8740,23.0,45.2,3.071,772,-84,8,2
8741,23.0,45.2,3.075,773,-79,9,1
8742,23.0,45.3,3.075,774,-80,9,2
8743,23.0,45.3,3.071,775,-75,9,2
8744,23.0,45.3,3.071,776,-64,9,3
8745,23.0,45.3,3.071,777,-79,9,1
8746,23.0,45.3,3.075,778,-75,9,1
8747,23.0,45.3,3.071,779,-78,9,2
8748,23.0,45.3,3.071,780,-80,9,2
8749,23.0,45.3,3.075,781,-82,10,1
8750,23.0,45.2,3.071,782,-64,9,2
8751,23.1,45.2,3.075,783,-78,8,1
8752,23.0,45.2,3.075,784,-82,9,2
8753,23.0,45.2,3.075,785,-77,9,2
8754,23.1,45.2,3.075,786,-80,9,2
8755,23.0,45.2,3.075,787,-71,9,3
8756,23.1,45.2,3.071,788,-79,9,2
8757,23.1,45.2,3.071,789,-70,10,3
8758,23.1,45.2,3.075,790,-75,9,2
8759,23.0,45.2,3.071,791,-81,9,2
8760,23.1,45.2,3.075,792,-63,10,2
8761,23.1,45.3,3.075,793,-62,9,2
8762,23.1,45.3,3.075,794,-61,10,3
8763,23.1,45.3,3.075,795,-61,10,2
8764,23.1,45.3,3.071,796,-76,8,2
8765,23.1,45.2,3.075,797,-71,9,2
8766,23.1,45.2,3.075,798,-75,9,2
8767,23.1,45.3,3.071,799,-61,9,3
8768,23.1,45.3,3.075,800,-74,9,2
8769,23.1,45.2,3.075,801,-74,9,2
8770,23.1,45.2,3.075,802,-61,9,2
8771,23.1,45.2,3.075,803,-74,9,2
8772,23.1,45.2,3.071,804,-76,9,3
8773,23.1,45.3,3.075,805,-75,9,1
8774,23.1,45.3,3.075,806,-61,9,3
8775,23.1,45.3,3.075,807,-79,8,2
8776,23.1,45.2,3.075,808,-80,9,2
8777,23.1,45.2,3.075,809,-70,9,2
8778,23.1,45.2,3.075,810,-79,9,2
8779,23.1,45.2,3.071,811,-82,9,2
8780,23.1,45.2,3.075,812,-82,9,2
8781,23.1,45.1,3.075,813,-75,9,2
8782,23.1,45.1,3.071,814,-76,10,2
8783,23.1,45.1,3.075,815,-61,10,1
8784,23.1,45.0,3.075,816,-82,8,1
8785,23.1,45.0,3.071,817,-62,9,1
8786,23.1,45.0,3.075,818,-60,9,2
8787,23.1,44.9,3.071,819,-61,10,2
8788,23.1,44.9,3.075,820,-61,9,2
8789,23.1,44.9,3.071,821,-61,10,2
8790,23.1,44.9,3.075,822,-67,10,3
8791,23.1,45.0,3.075,823,-69,9,3
8792,23.1,45.0,3.075,824,-69,11,3
8793,23.1,45.1,3.075,825,-61,9,2
8794,23.1,45.0,3.075,826,-61,9,2
8795,23.1,45.0,3.075,827,-62,9,3
8796,23.1,45.0,3.075,828,-68,9,2
8797,23.1,45.0,3.075,829,-82,9,3
8798,23.1,44.9,3.075,830,-62,9,2
8799,23.1,44.9,3.075,831,-74,9,2
8800,23.1,44.9,3.075,832,-67,9,2
8801,23.1,44.9,3.075,833,-62,9,2
8802,23.1,44.9,3.075,834,-77,9,3
8803,23.1,44.9,3.075,835,-62,9,2
8804,23.1,44.9,3.075,836,-81,8,2
8805,23.1,44.9,3.071,837,-69,9,3
8806,23.1,44.9,3.075,838,-60,10,2
8807,23.0,43.7,3.075,839,-61,9,3
8808,22.7,44.7,3.075,840,-60,9,3
8809,22.6,44.3,3.075,841,-77,9,2
8810,22.5,45.1,3.075,842,-61,9,3
8811,22.3,44.8,3.075,843,-73,9,2
8812,22.1,44.6,3.075,844,-70,9,2
8813,22.0,46.1,3.075,845,-69,10,2
8814,21.8,44.7,3.075,846,-60,10,2
8815,21.8,46.9,3.071,847,-61,9,3
8816,21.6,45.8,3.075,848,-61,9,2
8817,21.6,46.0,3.075,849,-78,9,2
8818,21.5,46.6,3.075,850,-80,9,2
8819,21.5,45.3,3.075,851,-79,9,1
8820,21.5,47.3,3.075,852,-69,9,3
8821,21.3,45.8,3.075,853,-81,9,2
8822,21.4,47.0,3.075,854,-62,9,2
8823,21.2,46.5,3.075,855,-74,10,2
8824,21.2,45.9,3.075,856,-83,9,1
8825,21.2,47.3,3.075,857,-67,10,3
8826,21.1,45.7,3.075,858,-78,9,2
8827,21.2,47.5,3.075,859,-62,10,2
8828,21.0,46.1,3.075,860,-84,8,2
8829,21.1,46.1,3.075,862,-70,9,2
8830,21.2,46.1,3.075,863,-61,9,2
8831,21.4,46.0,3.075,864,-60,9,2
8832,21.6,45.8,3.075,865,-81,9,2
8833,21.6,45.7,3.075,866,-76,9,1
8834,21.7,45.5,3.075,867,-80,9,2
8835,21.8,45.4,3.075,868,-75,9,1
8836,21.9,45.4,3.075,869,-75,11,1
8837,21.9,45.2,3.075,870,-79,9,2
8838,22.0,45.1,3.075,872,-69,9,2
8839,22.1,44.9,3.075,873,-75,9,2
8840,22.1,45.0,3.075,874,-81,9,2
8841,22.2,45.0,3.075,875,-69,9,3
8842,22.2,45.0,3.075,876,-63,9,2
8843,22.2,45.0,3.075,877,-69,10,2
8844,22.3,44.9,3.075,878,-77,9,2
8845,22.3,44.9,3.075,879,-75,9,2
8846,22.4,44.9,3.075,880,-81,9,3
8847,22.4,44.9,3.071,881,-79,9,2
8848,22.4,44.8,3.075,882,-77,9,1
8849,22.4,44.8,3.075,883,-61,9,1
8850,22.4,44.8,3.071,884,-62,9,2
8851,22.4,44.8,3.071,885,-76,9,2
8852,22.4,44.8,3.075,886,-61,10,2
8853,22.5,44.7,3.075,887,-70,10,3
8854,22.5,44.7,3.075,888,-60,10,2
8855,22.5,44.7,3.071,889,-82,8,2
8856,22.5,44.8,3.075,890,-71,9,2
8857,22.6,44.9,3.075,891,-79,8,2
8858,22.6,44.8,3.075,892,-69,9,3
8859,22.6,44.8,3.071,893,-78,9,1
8860,22.6,44.8,3.075,894,-60,10,1
8861,22.6,44.7,3.075,895,-80,11,2
8862,22.6,44.7,3.075,896,-60,9,2
8863,22.7,44.7,3.075,897,-76,9,1
8864,22.7,44.7,3.075,898,-69,10,3
8865,22.7,44.7,3.075,899,-61,9,3
8866,22.7,44.7,3.075,900,-62,10,3
8867,22.7,44.8,3.075,901,-70,9,3
8868,22.7,44.8,3.075,902,-82,9,2
8869,22.7,44.8,3.075,903,-62,9,3
8870,22.7,44.8,3.075,904,-82,8,3
8871,22.7,44.7,3.075,905,-70,9,2
8872,22.7,44.7,3.071,906,-63,9,3
8873,22.7,44.7,3.075,907,-81,9,2
8874,22.8,44.7,3.071,908,-63,9,3
8875,22.6,44.4,3.075,909,-75,9,2
8876,22.3,42.6,3.075,910,-71,9,3
8877,22.2,43.8,3.075,911,-64,10,3
8878,21.8,41.2,3.075,912,-77,8,2
8879,21.6,42.8,3.075,913,-64,9,2
8880,21.1,38.6,3.075,914,-79,9,2
8881,21.4,41.8,3.075,915,-71,9,3
8882,21.6,41.1,3.071,916,-65,9,2
8883,21.7,40.0,3.075,917,-66,9,2
8884,21.8,40.0,3.075,918,-65,10,2
8885,21.9,40.4,3.075,919,-65,9,2
8886,22.0,40.9,3.075,920,-64,9,3
8887,22.1,41.4,3.075,921,-64,9,2
8888,22.1,41.3,3.075,922,-74,9,1
8889,22.1,41.3,3.075,923,-64,9,3
8890,22.1,40.3,3.075,924,-63,10,2
8891,21.9,38.2,3.075,925,-70,9,2
8892,21.8,37.2,3.075,926,-64,10,1
8893,21.9,37.6,3.075,928,-64,9,3
8894,21.9,38.4,3.071,929,-75,9,2
8895,22.1,39.2,3.075,930,-64,10,3
8896,22.1,39.3,3.075,931,-73,8,2
8897,22.1,39.4,3.075,932,-63,10,2
8898,22.1,38.9,3.075,933,-71,9,2
8899,22.1,38.6,3.071,934,-76,9,1
8900,22.1,38.8,3.075,935,-71,9,3
8901,22.1,38.5,3.075,936,-63,9,2
8902,22.2,38.6,3.075,937,-71,9,1
8903,22.1,37.6,3.075,938,-69,10,2
8904,22.2,38.2,3.075,939,-73,9,1
8905,22.1,37.6,3.075,940,-69,9,3
8906,22.1,36.5,3.071,941,-77,9,2
8907,22.1,36.6,3.075,942,-79,9,1
8908,21.9,36.1,3.075,943,-70,9,3
8909,22.0,36.8,3.071,944,-78,9,1
8910,22.0,36.4,3.071,945,-62,10,3
8911,22.1,36.8,3.075,946,-62,9,2
8912,22.1,35.9,3.075,947,-78,8,1
8913,22.1,36.6,3.075,948,-75,9,2
8914,22.1,36.7,3.075,949,-74,8,1
8915,22.1,36.7,3.075,950,-77,8,3
8916,22.2,36.2,3.075,951,-77,9,1
8917,22.2,36.6,3.075,953,-80,9,2
8918,22.2,37.3,3.075,954,-82,8,1
8919,22.2,36.8,3.075,955,-75,9,1
8920,22.2,36.5,3.075,956,-81,8,1
8921,22.2,35.3,3.075,957,-81,8,1
8922,22.2,35.4,3.071,958,-68,10,3
8923,22.1,34.7,3.075,959,-70,9,2
8924,22.1,34.6,3.075,960,-63,9,3
8925,21.9,33.7,3.075,961,-72,9,2
8926,21.7,32.7,3.075,962,-80,8,2
8927,21.4,31.8,3.075,963,-75,9,2
8928,21.5,32.2,3.075,964,-64,9,2
8929,21.7,33.7,3.075,965,-63,9,3
8930,21.9,34.0,3.071,966,-75,9,2
8931,21.9,33.2,3.075,967,-62,9,2
8932,22.0,33.1,3.075,968,-74,10,2
8933,22.1,33.9,3.075,969,-74,9,2
8934,22.1,34.0,3.075,970,-74,9,2
8935,22.2,35.1,3.075,971,-74,9,1
8936,22.3,35.8,3.075,972,-63,10,3
8937,22.2,34.2,3.075,973,-63,10,2
8938,22.3,35.8,3.075,974,-75,10,2
8939,22.4,35.0,3.075,975,-79,9,3
8940,22.3,35.6,3.071,976,-63,10,3
8941,22.3,33.4,3.075,977,-64,9,3
8942,22.2,32.4,3.075,978,-70,9,3
8943,22.2,32.7,3.075,979,-63,9,3
8944,22.2,33.3,3.075,980,-63,9,3
8945,22.2,33.2,3.075,981,-71,9,2
8946,22.2,33.1,3.075,982,-70,9,2
8947,22.2,33.4,3.075,983,-71,9,3
8948,22.2,32.9,3.075,984,-63,9,3
8949,22.2,33.4,3.071,985,-70,9,3
8950,22.2,34.2,3.075,986,-69,9,3
8951,22.2,32.4,3.075,987,-62,9,3
8952,22.2,33.0,3.075,988,-69,9,3
8953,22.2,33.7,3.075,989,-62,10,2
8954,22.3,33.6,3.075,990,-71,9,2
8955,22.2,33.5,3.075,991,-70,9,3
8956,22.2,33.4,3.071,992,-71,9,2
8957,22.2,32.5,3.075,993,-62,10,2
8958,22.1,32.3,3.075,994,-62,9,2
8959,22.1,32.4,3.075,995,-74,9,2
8960,22.1,32.4,3.075,996,-68,10,3
8961,22.1,32.8,3.075,997,-70,9,3
8962,22.0,31.7,3.075,998,-62,10,3
8963,22.1,31.9,3.075,999,-69,10,2
8964,22.0,31.9,3.075,1000,-79,10,2
8965,22.0,31.8,3.075,1001,-63,9,3
8966,22.0,31.4,3.075,1002,-69,10,3
8967,21.8,30.6,3.075,1003,-69,10,3
8968,21.4,29.4,3.075,1004,-62,10,2
8969,21.3,29.3,3.075,1005,-63,10,3
8970,21.4,30.0,3.075,1006,-76,9,3
8971,21.6,31.2,3.075,1007,-63,10,2
8972,21.8,33.6,3.075,1008,-80,8,2
8973,21.9,34.1,3.075,1009,-64,9,2
8974,22.0,34.7,3.075,1010,-78,8,2
8975,22.0,35.1,3.075,1011,-64,9,2
8976,22.1,35.8,3.075,1012,-64,9,2
8977,22.1,36.0,3.075,1013,-64,9,2
8978,22.2,36.3,3.075,1014,-64,9,2
8979,22.2,36.6,3.075,1016,-65,9,3
8980,22.2,36.7,3.075,1017,-83,9,1
8981,22.3,36.8,3.075,1018,-64,10,2
8982,22.3,36.9,3.075,1019,-68,10,2
8983,22.3,37.0,3.075,1020,-83,9,1
8984,22.3,37.0,3.075,1021,-69,10,3
8985,22.4,37.0,3.075,1022,-65,9,2
8986,22.3,37.1,3.075,1023,-64,9,1
8987,22.4,37.2,3.075,1024,-64,10,1
8988,22.4,37.3,3.075,1025,-80,9,1
8989,22.4,37.3,3.075,1026,-84,9,3
8990,22.4,37.6,3.075,1027,-79,9,1
8991,22.5,39.2,3.075,1028,-64,9,2
8992,22.5,39.9,3.075,1029,-83,9,2
8993,22.5,40.2,3.075,1030,-82,9,1
8994,22.5,40.6,3.075,1031,-68,10,2
8995,22.6,40.7,3.075,1032,-65,10,1
8996,22.6,41.0,3.075,1033,-64,9,2
8997,22.6,41.0,3.071,1034,-63,9,2
8998,22.6,40.5,3.075,1035,-63,10,1
8999,22.6,40.4,3.075,1036,-69,9,3
9000,22.7,40.2,3.075,1037,-78,8,1
9001,22.7,40.2,3.075,1038,-80,9,1
9002,22.6,40.1,3.075,1039,-82,9,1
9003,22.7,40.2,3.075,1040,-80,9,1
9004,22.7,40.3,3.075,1041,-83,8,2
9005,22.7,40.6,3.071,1042,-79,9,1
9006,22.7,40.6,3.075,1043,-76,9,1
9007,22.7,40.5,3.075,1044,-63,9,3
9008,22.7,40.5,3.075,1045,-75,9,2
9009,22.7,40.4,3.075,1046,-65,9,3
9010,22.7,40.4,3.075,1047,-64,9,2
9011,22.7,40.5,3.075,1048,-81,8,2
9012,22.7,40.5,3.071,1049,-69,9,2
9013,22.7,40.5,3.075,1050,-63,10,2
9014,22.7,40.5,3.075,1051,-63,10,1
9015,22.7,40.5,3.075,1052,-83,8,2
9016,22.7,40.5,3.075,1053,-78,9,1
9017,22.8,40.7,3.075,1054,-75,9,3
9018,22.8,41.7,3.071,1055,-63,9,3
9019,22.8,41.4,3.075,1056,-63,10,3
9020,22.8,41.9,3.075,1057,-63,10,3
9021,22.8,43.0,3.071,1058,-62,9,3
9022,22.8,42.2,3.071,1059,-69,10,3
9023,22.8,41.9,3.075,1060,-62,9,3
9024,22.8,41.8,3.075,1061,-70,10,3
9025,22.8,41.6,3.075,1062,-69,10,3
9026,22.8,41.5,3.075,1063,-63,10,3
9027,22.8,41.5,3.075,1064,-76,9,2
9028,22.8,41.4,3.071,1065,-63,10,2
9029,22.8,41.3,3.075,1066,-71,9,3
9030,22.8,41.2,3.075,1067,-76,9,2
9031,22.8,41.2,3.075,1068,-68,10,3
9032,22.8,41.1,3.075,1069,-68,10,3
9033,22.8,41.0,3.071,1070,-64,10,3
9034,22.8,41.0,3.075,1071,-78,9,2
9035,22.8,41.0,3.071,1072,-63,10,3
9036,22.8,41.0,3.075,1073,-64,10,3
9037,22.8,41.0,3.075,1074,-69,9,3
9038,22.8,41.0,3.075,1075,-64,9,3
9039,22.8,41.1,3.071,1076,-65,9,1
9040,22.9,41.2,3.075,1077,-79,8,3
9041,22.8,41.3,3.075,1078,-69,9,2
9042,22.9,41.3,3.071,1079,-70,9,3
9043,22.9,41.4,3.075,1080,-64,9,3
9044,22.9,41.5,3.075,1081,-64,9,2
9045,22.9,41.5,3.075,1082,-65,9,2
9046,22.9,41.6,3.075,1083,-72,10,2
9047,22.9,41.6,3.075,1084,-64,9,3
9048,22.9,41.5,3.075,1085,-64,9,3
9049,22.9,41.6,3.075,1086,-64,9,2
9050,22.9,41.6,3.071,1087,-64,10,2
9051,22.9,41.6,3.075,1088,-81,9,2
9052,22.9,41.6,3.075,1089,-63,10,3
9053,22.9,41.7,3.075,1090,-64,9,2
9054,22.9,41.6,3.075,1091,-62,10,2
9055,22.9,41.5,3.071,1092,-65,9,2
9056,22.9,41.5,3.071,1093,-74,8,1
9057,22.9,41.4,3.075,1094,-74,10,3
9058,22.9,41.4,3.075,1095,-71,9,2
9059,22.9,41.4,3.075,1096,-79,9,2
9060,22.9,41.4,3.075,1097,-66,9,3
9061,22.9,41.6,3.075,1098,-80,9,1
9062,22.9,41.6,3.075,1099,-65,9,3
9063,22.9,41.7,3.075,1100,-76,9,2
9064,22.9,41.7,3.075,1101,-80,9,1
9065,22.9,41.7,3.075,1102,-63,11,3
9066,23.0,41.7,3.071,1103,-82,11,1
9067,23.0,41.7,3.071,1104,-63,10,3
9068,23.0,41.8,3.075,1105,-74,8,1
9069,23.0,41.8,3.071,1106,-74,9,1
9070,23.0,41.8,3.071,1107,-63,9,3
9071,23.0,41.8,3.075,1108,-81,9,1
9072,23.0,41.9,3.075,1109,-63,10,3
9073,23.0,41.8,3.075,1110,-81,9,1
9074,23.0,41.9,3.075,1111,-75,9,1
9075,23.0,41.9,3.075,1112,-81,8,2
9076,23.0,41.9,3.075,1113,-82,9,1
9077,23.0,41.9,3.075,1114,-83,9,2
9078,23.0,42.0,3.075,1115,-80,9,1
9079,23.0,42.0,3.071,1116,-77,9,1
9080,23.0,42.0,3.075,1117,-82,9,2
9081,23.0,42.0,3.075,1118,-76,9,1
9082,23.0,42.0,3.075,1119,-64,9,3
9083,23.0,42.0,3.071,1120,-82,9,1
9084,23.0,42.1,3.075,1122,-75,9,1
9085,23.0,42.1,3.075,1123,-81,9,1
9086,23.0,42.2,3.075,1124,-71,10,2
9087,23.0,42.2,3.075,1125,-78,9,1
9088,23.0,42.2,3.075,1126,-81,9,1
9089,23.0,42.2,3.075,1127,-74,9,1
9090,23.0,42.2,3.071,1129,-76,9,2
9091,23.0,42.3,3.075,1130,-63,9,2
9092,23.0,42.3,3.075,1131,-65,9,2
9093,23.0,42.3,3.071,1132,-70,9,3
9094,23.0,42.3,3.071,1133,-65,9,3
9095,23.1,42.3,3.075,1134,-66,9,3
9096,23.0,42.3,3.075,1135,-65,9,3
9097,23.0,42.3,3.075,1136,-65,9,3
9098,23.0,42.4,3.075,1137,-65,9,3
9099,23.0,42.4,3.071,1138,-65,9,3
9100,23.0,42.5,3.075,1139,-65,9,3
9101,23.0,42.5,3.075,1140,-64,9,3
9102,23.0,42.4,3.075,1141,-65,9,3
9103,23.0,42.4,3.075,1142,-71,9,2
9104,23.0,42.4,3.071,1143,-71,9,3
9105,23.1,42.4,3.075,1144,-64,10,3
9106,23.1,42.5,3.075,1145,-62,10,3
9107,23.1,42.4,3.075,1146,-64,9,3
9108,23.1,42.4,3.075,1147,-71,9,3
9109,23.1,42.4,3.075,1148,-64,10,2
9110,23.1,42.4,3.075,1149,-64,9,3
9111,23.1,42.5,3.075,1150,-78,9,3
9112,23.0,42.5,3.075,1151,-65,9,3
9113,23.1,42.5,3.075,1152,-77,9,3
9114,23.1,42.5,3.071,1153,-64,9,2
9115,23.1,42.5,3.075,1154,-64,10,2
9116,23.1,42.5,3.075,1155,-64,9,3
9117,23.1,42.6,3.075,1156,-64,10,2
9118,23.1,42.5,3.075,1157,-64,9,3
9119,23.1,42.6,3.071,1158,-63,10,2
9120,23.1,42.6,3.071,1159,-74,9,2
9121,23.0,42.6,3.075,1160,-77,9,3
9122,23.1,42.6,3.075,1161,-64,9,3
9123,23.1,42.6,3.075,1162,-65,10,3
9124,23.1,42.6,3.071,1163,-64,9,1
